,source,target,time
932,204@purdue.edu,82@purdue.edu,3/4/15 0:13
933,0@purdue.edu,90@purdue.edu,3/4/15 2:22
934,0@purdue.edu,42@purdue.edu,3/4/15 13:02
935,0@purdue.edu,205@purdue.edu,3/4/15 13:28
936,0@purdue.edu,181@purdue.edu,3/2/15 12:40
937,0@purdue.edu,78@purdue.edu,3/2/15 12:49
938,78@purdue.edu,95@purdue.edu,3/2/15 14:22
939,0@purdue.edu,95@purdue.edu,3/2/15 14:39
940,0@purdue.edu,201@purdue.edu,3/2/15 16:03
941,0@purdue.edu,76@purdue.edu,3/2/15 16:19
942,95@purdue.edu,93@purdue.edu,3/2/15 16:26
943,76@purdue.edu,93@purdue.edu,3/2/15 16:28
944,78@purdue.edu,202@purdue.edu,3/2/15 16:37
945,0@purdue.edu,179@purdue.edu,3/2/15 16:39
946,181@purdue.edu,202@purdue.edu,3/2/15 16:43
947,76@purdue.edu,12@purdue.edu,3/2/15 17:22
948,0@purdue.edu,12@purdue.edu,3/2/15 17:23
949,12@purdue.edu,12@purdue.edu,3/2/15 17:31
950,181@purdue.edu,138@purdue.edu,3/2/15 17:50
951,0@purdue.edu,164@purdue.edu,3/2/15 19:01
952,0@purdue.edu,164@purdue.edu,3/2/15 19:26
953,0@purdue.edu,104@purdue.edu,3/2/15 19:38
954,95@purdue.edu,165@purdue.edu,3/2/15 20:23
955,164@purdue.edu,206@purdue.edu,3/2/15 20:33
956,0@purdue.edu,47@purdue.edu,3/2/15 21:24
957,78@purdue.edu,91@purdue.edu,3/2/15 21:29
958,164@purdue.edu,47@purdue.edu,3/2/15 21:32
959,47@purdue.edu,58@purdue.edu,3/2/15 21:57
960,138@purdue.edu,58@purdue.edu,3/2/15 22:00
961,0@purdue.edu,36@purdue.edu,3/3/15 1:16
962,179@purdue.edu,174@purdue.edu,3/3/15 11:49
963,36@purdue.edu,34@purdue.edu,3/3/15 12:01
964,0@purdue.edu,190@purdue.edu,3/3/15 20:51
965,190@purdue.edu,43@purdue.edu,3/3/15 21:54
966,0@purdue.edu,88@purdue.edu,3/3/15 22:41
967,91@purdue.edu,11@purdue.edu,3/4/15 7:23
968,0@purdue.edu,11@purdue.edu,3/4/15 7:27
969,11@purdue.edu,11@purdue.edu,3/4/15 7:33
970,0@purdue.edu,151@purdue.edu,3/4/15 14:29
971,0@purdue.edu,174@purdue.edu,3/4/15 14:30
972,0@purdue.edu,151@purdue.edu,3/4/15 14:32
973,0@purdue.edu,179@purdue.edu,3/4/15 14:34
974,174@purdue.edu,179@purdue.edu,3/4/15 14:35
975,0@purdue.edu,61@purdue.edu,3/4/15 16:46
976,61@purdue.edu,135@purdue.edu,3/4/15 17:17
977,0@purdue.edu,190@purdue.edu,3/4/15 22:33
978,190@purdue.edu,50@purdue.edu,3/4/15 23:56
979,190@purdue.edu,84@purdue.edu,3/5/15 20:19
980,151@purdue.edu,48@purdue.edu,3/5/15 21:03
981,0@purdue.edu,82@purdue.edu,3/5/15 23:33
982,82@purdue.edu,23@purdue.edu,3/6/15 1:28
983,0@purdue.edu,179@purdue.edu,3/4/15 14:31
984,0@purdue.edu,202@purdue.edu,3/4/15 14:35
985,202@purdue.edu,179@purdue.edu,3/4/15 14:40
986,179@purdue.edu,106@purdue.edu,3/4/15 15:12
987,0@purdue.edu,207@purdue.edu,3/4/15 15:25
988,207@purdue.edu,83@purdue.edu,3/4/15 15:38
989,179@purdue.edu,18@purdue.edu,3/4/15 16:12
990,207@purdue.edu,115@purdue.edu,3/4/15 17:12
991,0@purdue.edu,34@purdue.edu,3/4/15 20:12
992,34@purdue.edu,165@purdue.edu,3/4/15 21:50
993,165@purdue.edu,190@purdue.edu,3/4/15 23:00
994,0@purdue.edu,145@purdue.edu,3/4/15 23:24
995,0@purdue.edu,75@purdue.edu,3/5/15 9:59
996,75@purdue.edu,75@purdue.edu,3/5/15 10:03
997,145@purdue.edu,75@purdue.edu,3/5/15 10:04
998,190@purdue.edu,18@purdue.edu,3/5/15 11:00
999,145@purdue.edu,25@purdue.edu,3/5/15 11:04
1000,0@purdue.edu,197@purdue.edu,3/5/15 18:47
1001,0@purdue.edu,139@purdue.edu,3/5/15 19:05
1002,0@purdue.edu,47@purdue.edu,3/5/15 19:28
1003,179@purdue.edu,48@purdue.edu,3/5/15 21:04
1004,47@purdue.edu,43@purdue.edu,3/5/15 22:43
1005,139@purdue.edu,43@purdue.edu,3/5/15 22:51
1006,145@purdue.edu,43@purdue.edu,3/5/15 23:00
1007,0@purdue.edu,205@purdue.edu,3/5/15 23:07
1008,207@purdue.edu,49@purdue.edu,3/5/15 23:40
1009,49@purdue.edu,82@purdue.edu,3/6/15 0:13
1010,0@purdue.edu,18@purdue.edu,3/8/15 17:44
1011,0@purdue.edu,153@purdue.edu,3/10/15 19:07
1012,153@purdue.edu,18@purdue.edu,3/10/15 20:18
1013,0@purdue.edu,203@purdue.edu,3/10/15 20:54
1014,203@purdue.edu,203@purdue.edu,3/10/15 21:02
1015,18@purdue.edu,78@purdue.edu,3/10/15 23:46
1016,203@purdue.edu,200@purdue.edu,3/11/15 1:23
1017,0@purdue.edu,162@purdue.edu,3/11/15 15:58
1018,0@purdue.edu,153@purdue.edu,3/11/15 16:24
1019,162@purdue.edu,153@purdue.edu,3/11/15 16:27
1020,78@purdue.edu,77@purdue.edu,3/11/15 18:40
1021,153@purdue.edu,208@purdue.edu,3/11/15 18:53
1022,0@purdue.edu,149@purdue.edu,3/7/15 14:05
1023,0@purdue.edu,40@purdue.edu,3/8/15 22:00
1024,0@purdue.edu,5@purdue.edu,3/10/15 23:37
1025,0@purdue.edu,40@purdue.edu,3/11/15 15:37
1026,0@purdue.edu,176@purdue.edu,3/7/15 17:39
1027,176@purdue.edu,145@purdue.edu,3/7/15 18:17
1028,0@purdue.edu,133@purdue.edu,3/7/15 19:15
1029,176@purdue.edu,130@purdue.edu,3/7/15 19:51
1030,0@purdue.edu,47@purdue.edu,3/7/15 20:02
1031,176@purdue.edu,209@purdue.edu,3/7/15 20:14
1032,0@purdue.edu,107@purdue.edu,3/7/15 21:01
1033,107@purdue.edu,56@purdue.edu,3/7/15 21:24
1034,56@purdue.edu,52@purdue.edu,3/7/15 21:34
1035,0@purdue.edu,210@purdue.edu,3/7/15 21:36
1036,176@purdue.edu,133@purdue.edu,3/7/15 21:43
1037,52@purdue.edu,211@purdue.edu,3/7/15 21:47
1038,47@purdue.edu,211@purdue.edu,3/7/15 21:57
1039,0@purdue.edu,168@purdue.edu,3/8/15 1:36
1040,0@purdue.edu,93@purdue.edu,3/8/15 12:52
1041,211@purdue.edu,47@purdue.edu,3/8/15 12:54
1042,176@purdue.edu,12@purdue.edu,3/8/15 17:07
1043,176@purdue.edu,25@purdue.edu,3/8/15 18:14
1044,25@purdue.edu,25@purdue.edu,3/8/15 18:15
1045,133@purdue.edu,71@purdue.edu,3/8/15 18:17
1046,25@purdue.edu,71@purdue.edu,3/8/15 18:20
1047,210@purdue.edu,11@purdue.edu,3/8/15 18:54
1048,0@purdue.edu,40@purdue.edu,3/8/15 19:23
1049,0@purdue.edu,134@purdue.edu,3/8/15 20:03
1050,134@purdue.edu,134@purdue.edu,3/8/15 20:04
1051,11@purdue.edu,212@purdue.edu,3/9/15 4:13
1052,212@purdue.edu,11@purdue.edu,3/9/15 10:09
1053,0@purdue.edu,176@purdue.edu,3/7/15 17:41
1054,176@purdue.edu,135@purdue.edu,3/7/15 17:49
1055,0@purdue.edu,213@purdue.edu,3/7/15 18:26
1056,213@purdue.edu,64@purdue.edu,3/7/15 18:32
1057,64@purdue.edu,133@purdue.edu,3/7/15 19:20
1058,176@purdue.edu,209@purdue.edu,3/7/15 20:29
1059,0@purdue.edu,58@purdue.edu,3/7/15 21:36
1060,176@purdue.edu,5@purdue.edu,3/7/15 23:05
1061,0@purdue.edu,211@purdue.edu,3/7/15 23:16
1062,211@purdue.edu,211@purdue.edu,3/7/15 23:19
1063,176@purdue.edu,20@purdue.edu,3/7/15 23:43
1064,58@purdue.edu,58@purdue.edu,3/8/15 0:08
1065,58@purdue.edu,58@purdue.edu,3/8/15 0:09
1066,135@purdue.edu,23@purdue.edu,3/8/15 11:47
1067,20@purdue.edu,31@purdue.edu,3/8/15 14:55
1068,0@purdue.edu,95@purdue.edu,3/9/15 14:59
1069,95@purdue.edu,150@purdue.edu,3/9/15 15:10
1070,95@purdue.edu,95@purdue.edu,3/9/15 15:27
1071,95@purdue.edu,133@purdue.edu,3/9/15 16:00
1072,95@purdue.edu,150@purdue.edu,3/9/15 16:05
1073,95@purdue.edu,95@purdue.edu,3/9/15 16:21
1074,95@purdue.edu,104@purdue.edu,3/9/15 16:36
1075,0@purdue.edu,76@purdue.edu,3/9/15 16:44
1076,95@purdue.edu,133@purdue.edu,3/9/15 18:23
1077,0@purdue.edu,165@purdue.edu,3/9/15 18:57
1078,0@purdue.edu,148@purdue.edu,3/9/15 19:49
1079,0@purdue.edu,159@purdue.edu,3/9/15 22:31
1080,0@purdue.edu,159@purdue.edu,3/9/15 22:32
1081,148@purdue.edu,34@purdue.edu,3/10/15 0:10
1082,76@purdue.edu,52@purdue.edu,3/10/15 9:49
1083,133@purdue.edu,148@purdue.edu,3/10/15 10:31
1084,0@purdue.edu,72@purdue.edu,3/10/15 12:35
1085,0@purdue.edu,139@purdue.edu,3/10/15 14:43
1086,139@purdue.edu,206@purdue.edu,3/10/15 20:26
1087,95@purdue.edu,12@purdue.edu,3/10/15 21:04
1088,0@purdue.edu,214@purdue.edu,3/10/15 21:20
1089,72@purdue.edu,63@purdue.edu,3/10/15 21:50
1090,0@purdue.edu,82@purdue.edu,3/10/15 22:20
1091,0@purdue.edu,210@purdue.edu,3/11/15 0:27
1092,165@purdue.edu,11@purdue.edu,3/11/15 3:30
1093,95@purdue.edu,11@purdue.edu,3/11/15 3:33
1094,0@purdue.edu,71@purdue.edu,3/11/15 11:24
1095,82@purdue.edu,23@purdue.edu,3/12/15 21:50
1096,214@purdue.edu,42@purdue.edu,3/12/15 21:50
1097,0@purdue.edu,95@purdue.edu,3/9/15 15:53
1098,95@purdue.edu,133@purdue.edu,3/9/15 16:02
1099,133@purdue.edu,68@purdue.edu,3/9/15 16:26
1100,95@purdue.edu,95@purdue.edu,3/9/15 16:28
1101,0@purdue.edu,76@purdue.edu,3/9/15 16:30
1102,76@purdue.edu,95@purdue.edu,3/9/15 16:56
1103,76@purdue.edu,93@purdue.edu,3/9/15 18:14
1104,93@purdue.edu,93@purdue.edu,3/9/15 18:16
1105,95@purdue.edu,133@purdue.edu,3/9/15 18:21
1106,0@purdue.edu,34@purdue.edu,3/9/15 23:01
1107,0@purdue.edu,72@purdue.edu,3/9/15 23:42
1108,0@purdue.edu,18@purdue.edu,3/9/15 23:51
1109,0@purdue.edu,214@purdue.edu,3/10/15 21:21
1110,0@purdue.edu,63@purdue.edu,3/10/15 22:28
1111,0@purdue.edu,210@purdue.edu,3/11/15 0:28
1112,0@purdue.edu,125@purdue.edu,3/12/15 18:24
1113,0@purdue.edu,61@purdue.edu,3/12/15 10:54
1114,0@purdue.edu,175@purdue.edu,3/12/15 12:20
1115,175@purdue.edu,140@purdue.edu,3/12/15 23:22
1116,0@purdue.edu,83@purdue.edu,3/13/15 14:58
1117,0@purdue.edu,208@purdue.edu,3/13/15 15:40
1118,208@purdue.edu,177@purdue.edu,3/14/15 10:15
1119,61@purdue.edu,10@purdue.edu,3/20/15 14:48
1120,61@purdue.edu,95@purdue.edu,3/20/15 18:03
1121,83@purdue.edu,80@purdue.edu,3/20/15 20:34
1122,177@purdue.edu,109@purdue.edu,3/21/15 19:02
1123,208@purdue.edu,23@purdue.edu,3/22/15 15:27
1124,109@purdue.edu,34@purdue.edu,3/22/15 18:04
1125,177@purdue.edu,60@purdue.edu,3/22/15 23:09
1126,0@purdue.edu,61@purdue.edu,3/12/15 10:52
1127,0@purdue.edu,34@purdue.edu,3/12/15 14:09
1128,0@purdue.edu,172@purdue.edu,3/13/15 0:38
1129,0@purdue.edu,208@purdue.edu,3/13/15 15:56
1130,0@purdue.edu,160@purdue.edu,3/13/15 16:10
1131,0@purdue.edu,32@purdue.edu,3/19/15 20:02
1132,61@purdue.edu,10@purdue.edu,3/20/15 14:46
1133,0@purdue.edu,95@purdue.edu,3/20/15 20:21
1134,160@purdue.edu,95@purdue.edu,3/21/15 15:53
1135,95@purdue.edu,95@purdue.edu,3/21/15 15:53
1136,160@purdue.edu,95@purdue.edu,3/21/15 18:47
1137,0@purdue.edu,42@purdue.edu,3/22/15 12:29
1138,42@purdue.edu,12@purdue.edu,3/22/15 15:59
1139,12@purdue.edu,215@purdue.edu,3/30/15 18:47
1140,0@purdue.edu,122@purdue.edu,3/23/15 16:03
1141,0@purdue.edu,47@purdue.edu,3/23/15 16:03
1142,122@purdue.edu,47@purdue.edu,3/23/15 16:04
1143,122@purdue.edu,141@purdue.edu,3/23/15 16:07
1144,47@purdue.edu,216@purdue.edu,3/23/15 16:11
1145,47@purdue.edu,68@purdue.edu,3/23/15 16:14
1146,68@purdue.edu,68@purdue.edu,3/23/15 16:18
1147,47@purdue.edu,122@purdue.edu,3/23/15 16:41
1148,47@purdue.edu,18@purdue.edu,3/23/15 16:45
1149,0@purdue.edu,115@purdue.edu,3/23/15 17:04
1150,18@purdue.edu,169@purdue.edu,3/23/15 17:26
1151,0@purdue.edu,179@purdue.edu,3/23/15 18:10
1152,0@purdue.edu,87@purdue.edu,3/23/15 21:55
1153,179@purdue.edu,34@purdue.edu,3/23/15 22:12
1154,115@purdue.edu,92@purdue.edu,3/23/15 23:34
1155,34@purdue.edu,49@purdue.edu,3/24/15 16:16
1156,92@purdue.edu,109@purdue.edu,3/24/15 21:07
1157,0@purdue.edu,109@purdue.edu,3/24/15 21:27
1158,109@purdue.edu,56@purdue.edu,3/25/15 0:00
1159,109@purdue.edu,76@purdue.edu,3/25/15 0:02
1160,76@purdue.edu,109@purdue.edu,3/25/15 0:31
1161,0@purdue.edu,217@purdue.edu,3/25/15 4:30
1162,0@purdue.edu,10@purdue.edu,3/25/15 9:45
1163,0@purdue.edu,140@purdue.edu,3/23/15 16:42
1164,0@purdue.edu,122@purdue.edu,3/23/15 16:42
1165,0@purdue.edu,115@purdue.edu,3/23/15 16:57
1166,140@purdue.edu,133@purdue.edu,3/23/15 16:57
1167,140@purdue.edu,18@purdue.edu,3/23/15 17:18
1168,0@purdue.edu,179@purdue.edu,3/23/15 18:14
1169,0@purdue.edu,87@purdue.edu,3/23/15 22:22
1170,87@purdue.edu,87@purdue.edu,3/23/15 22:23
1171,87@purdue.edu,50@purdue.edu,3/24/15 0:34
1172,50@purdue.edu,87@purdue.edu,3/24/15 11:04
1173,0@purdue.edu,186@purdue.edu,3/24/15 18:02
1174,87@purdue.edu,50@purdue.edu,3/25/15 0:58
1175,87@purdue.edu,95@purdue.edu,4/1/15 19:51
1176,87@purdue.edu,95@purdue.edu,4/1/15 19:53
1177,0@purdue.edu,95@purdue.edu,3/25/15 13:18
1178,0@purdue.edu,20@purdue.edu,3/25/15 13:26
1179,20@purdue.edu,95@purdue.edu,3/25/15 13:41
1180,20@purdue.edu,78@purdue.edu,3/25/15 13:47
1181,0@purdue.edu,179@purdue.edu,3/25/15 14:18
1182,95@purdue.edu,17@purdue.edu,3/25/15 15:03
1183,17@purdue.edu,218@purdue.edu,3/25/15 15:08
1184,0@purdue.edu,219@purdue.edu,3/25/15 15:29
1185,0@purdue.edu,83@purdue.edu,3/25/15 15:31
1186,17@purdue.edu,18@purdue.edu,3/25/15 16:16
1187,17@purdue.edu,43@purdue.edu,3/25/15 16:22
1188,83@purdue.edu,77@purdue.edu,3/25/15 17:21
1189,218@purdue.edu,218@purdue.edu,3/25/15 17:27
1190,95@purdue.edu,126@purdue.edu,3/26/15 0:43
1191,179@purdue.edu,50@purdue.edu,3/26/15 0:49
1192,0@purdue.edu,10@purdue.edu,3/26/15 12:59
1193,10@purdue.edu,10@purdue.edu,3/26/15 13:00
1194,0@purdue.edu,171@purdue.edu,3/27/15 1:19
1195,0@purdue.edu,95@purdue.edu,3/25/15 13:24
1196,0@purdue.edu,179@purdue.edu,3/25/15 14:49
1197,179@purdue.edu,76@purdue.edu,3/25/15 15:04
1198,179@purdue.edu,95@purdue.edu,3/25/15 15:14
1199,179@purdue.edu,219@purdue.edu,3/25/15 15:50
1200,219@purdue.edu,95@purdue.edu,3/25/15 16:25
1201,95@purdue.edu,68@purdue.edu,3/25/15 16:38
1202,0@purdue.edu,104@purdue.edu,3/25/15 16:43
1203,104@purdue.edu,68@purdue.edu,3/25/15 16:50
1204,104@purdue.edu,18@purdue.edu,3/25/15 16:52
1205,0@purdue.edu,195@purdue.edu,3/25/15 18:42
1206,195@purdue.edu,174@purdue.edu,3/25/15 19:03
1207,174@purdue.edu,174@purdue.edu,3/25/15 19:04
1208,104@purdue.edu,125@purdue.edu,3/25/15 19:05
1209,0@purdue.edu,40@purdue.edu,3/25/15 19:34
1210,0@purdue.edu,148@purdue.edu,3/25/15 20:12
1211,40@purdue.edu,163@purdue.edu,3/25/15 20:26
1212,174@purdue.edu,20@purdue.edu,3/25/15 20:48
1213,179@purdue.edu,209@purdue.edu,3/25/15 22:58
1214,179@purdue.edu,50@purdue.edu,3/26/15 1:40
1215,195@purdue.edu,110@purdue.edu,3/26/15 9:48
1216,0@purdue.edu,191@purdue.edu,3/26/15 12:15
1217,191@purdue.edu,191@purdue.edu,3/26/15 12:25
1218,191@purdue.edu,33@purdue.edu,3/26/15 14:28
1219,0@purdue.edu,10@purdue.edu,3/26/15 15:10
1220,0@purdue.edu,10@purdue.edu,3/26/15 15:14
1221,10@purdue.edu,95@purdue.edu,3/26/15 16:43
1222,33@purdue.edu,169@purdue.edu,3/26/15 16:53
1223,95@purdue.edu,95@purdue.edu,3/26/15 16:57
1224,95@purdue.edu,95@purdue.edu,3/26/15 17:04
1225,0@purdue.edu,220@purdue.edu,3/26/15 19:25
1226,95@purdue.edu,10@purdue.edu,3/26/15 23:08
1227,95@purdue.edu,171@purdue.edu,3/27/15 2:21
1228,0@purdue.edu,171@purdue.edu,3/27/15 2:43
1229,95@purdue.edu,171@purdue.edu,3/27/15 2:47
1230,0@purdue.edu,171@purdue.edu,3/27/15 2:47
1231,125@purdue.edu,217@purdue.edu,3/27/15 3:24
1232,171@purdue.edu,217@purdue.edu,3/27/15 3:34
1233,10@purdue.edu,74@purdue.edu,3/27/15 7:00
1234,0@purdue.edu,77@purdue.edu,3/28/15 12:45
1235,0@purdue.edu,40@purdue.edu,3/28/15 14:26
1236,40@purdue.edu,206@purdue.edu,3/28/15 14:38
1237,206@purdue.edu,80@purdue.edu,3/28/15 14:41
1238,77@purdue.edu,52@purdue.edu,3/28/15 15:11
1239,80@purdue.edu,34@purdue.edu,3/28/15 15:18
1240,80@purdue.edu,80@purdue.edu,3/28/15 15:21
1241,77@purdue.edu,20@purdue.edu,3/28/15 15:27
1242,80@purdue.edu,34@purdue.edu,3/28/15 15:29
1243,20@purdue.edu,64@purdue.edu,3/28/15 17:04
1244,0@purdue.edu,52@purdue.edu,3/28/15 17:22
1245,77@purdue.edu,107@purdue.edu,3/28/15 18:28
1246,40@purdue.edu,180@purdue.edu,3/29/15 1:43
1247,206@purdue.edu,196@purdue.edu,3/29/15 11:50
1248,80@purdue.edu,32@purdue.edu,3/29/15 12:05
1249,52@purdue.edu,32@purdue.edu,3/29/15 12:08
1250,40@purdue.edu,77@purdue.edu,3/29/15 12:25
1251,52@purdue.edu,79@purdue.edu,3/29/15 13:37
1252,107@purdue.edu,76@purdue.edu,3/29/15 14:25
1253,196@purdue.edu,79@purdue.edu,3/29/15 14:59
1254,180@purdue.edu,122@purdue.edu,3/29/15 15:04
1255,80@purdue.edu,108@purdue.edu,3/29/15 16:22
1256,80@purdue.edu,32@purdue.edu,3/29/15 17:47
1257,77@purdue.edu,50@purdue.edu,3/30/15 0:12
1258,77@purdue.edu,213@purdue.edu,3/30/15 9:29
1259,0@purdue.edu,80@purdue.edu,3/28/15 15:30
1260,80@purdue.edu,101@purdue.edu,3/28/15 17:03
1261,101@purdue.edu,101@purdue.edu,3/28/15 17:06
1262,80@purdue.edu,12@purdue.edu,3/28/15 17:17
1263,101@purdue.edu,12@purdue.edu,3/28/15 17:27
1264,80@purdue.edu,64@purdue.edu,3/28/15 17:49
1265,12@purdue.edu,64@purdue.edu,3/28/15 17:50
1266,64@purdue.edu,200@purdue.edu,3/28/15 18:25
1267,101@purdue.edu,115@purdue.edu,3/28/15 20:25
1268,80@purdue.edu,131@purdue.edu,3/28/15 21:49
1269,131@purdue.edu,221@purdue.edu,3/28/15 21:57
1270,101@purdue.edu,211@purdue.edu,3/28/15 21:57
1271,0@purdue.edu,36@purdue.edu,3/28/15 21:58
1272,131@purdue.edu,107@purdue.edu,3/28/15 22:16
1273,36@purdue.edu,76@purdue.edu,3/29/15 14:37
1274,107@purdue.edu,126@purdue.edu,3/29/15 14:51
1275,200@purdue.edu,126@purdue.edu,3/29/15 14:55
1276,76@purdue.edu,122@purdue.edu,3/29/15 15:27
1277,80@purdue.edu,10@purdue.edu,3/29/15 15:32
1278,10@purdue.edu,34@purdue.edu,3/29/15 19:48
1279,101@purdue.edu,209@purdue.edu,3/29/15 20:03
1280,107@purdue.edu,221@purdue.edu,3/29/15 20:16
1281,10@purdue.edu,37@purdue.edu,3/29/15 20:24
1282,36@purdue.edu,25@purdue.edu,3/30/15 0:04
1283,0@purdue.edu,14@purdue.edu,3/30/15 18:30
1284,0@purdue.edu,131@purdue.edu,3/30/15 18:30
1285,131@purdue.edu,131@purdue.edu,3/30/15 18:32
1286,131@purdue.edu,215@purdue.edu,3/30/15 18:49
1287,131@purdue.edu,133@purdue.edu,3/30/15 19:04
1288,133@purdue.edu,180@purdue.edu,3/30/15 19:14
1289,14@purdue.edu,135@purdue.edu,3/30/15 19:18
1290,131@purdue.edu,135@purdue.edu,3/30/15 19:24
1291,131@purdue.edu,164@purdue.edu,3/30/15 19:39
1292,131@purdue.edu,164@purdue.edu,3/30/15 19:40
1293,135@purdue.edu,148@purdue.edu,3/30/15 19:46
1294,180@purdue.edu,115@purdue.edu,3/30/15 20:49
1295,131@purdue.edu,69@purdue.edu,3/30/15 20:50
1296,69@purdue.edu,115@purdue.edu,3/30/15 20:55
1297,69@purdue.edu,148@purdue.edu,3/30/15 21:00
1298,148@purdue.edu,22@purdue.edu,3/30/15 21:50
1299,135@purdue.edu,171@purdue.edu,3/31/15 0:52
1300,215@purdue.edu,133@purdue.edu,3/31/15 9:49
1301,131@purdue.edu,122@purdue.edu,3/31/15 12:47
1302,0@purdue.edu,77@purdue.edu,3/31/15 13:27
1303,77@purdue.edu,19@purdue.edu,3/31/15 17:56
1304,14@purdue.edu,26@purdue.edu,3/31/15 19:19
1305,0@purdue.edu,152@purdue.edu,3/31/15 19:42
1306,0@purdue.edu,171@purdue.edu,3/31/15 20:30
1307,133@purdue.edu,36@purdue.edu,3/31/15 22:17
1308,122@purdue.edu,17@purdue.edu,3/31/15 23:49
1309,122@purdue.edu,170@purdue.edu,4/1/15 0:11
1310,14@purdue.edu,172@purdue.edu,4/1/15 0:59
1311,152@purdue.edu,211@purdue.edu,4/1/15 1:50
1312,0@purdue.edu,95@purdue.edu,3/31/15 11:05
1313,0@purdue.edu,171@purdue.edu,3/31/15 12:04
1314,95@purdue.edu,148@purdue.edu,3/31/15 12:23
1315,95@purdue.edu,179@purdue.edu,3/31/15 12:43
1316,179@purdue.edu,52@purdue.edu,3/31/15 13:10
1317,0@purdue.edu,77@purdue.edu,3/31/15 14:09
1318,179@purdue.edu,125@purdue.edu,3/31/15 14:29
1319,171@purdue.edu,186@purdue.edu,3/31/15 14:34
1320,125@purdue.edu,95@purdue.edu,3/31/15 14:38
1321,95@purdue.edu,95@purdue.edu,3/31/15 14:38
1322,52@purdue.edu,14@purdue.edu,3/31/15 15:04
1323,179@purdue.edu,76@purdue.edu,3/31/15 15:49
1324,0@purdue.edu,52@purdue.edu,3/31/15 18:11
1325,186@purdue.edu,20@purdue.edu,3/31/15 19:00
1326,186@purdue.edu,31@purdue.edu,3/31/15 19:54
1327,31@purdue.edu,31@purdue.edu,3/31/15 20:04
1328,52@purdue.edu,83@purdue.edu,3/31/15 20:19
1329,0@purdue.edu,52@purdue.edu,3/31/15 20:39
1330,52@purdue.edu,134@purdue.edu,3/31/15 20:44
1331,134@purdue.edu,131@purdue.edu,3/31/15 22:50
1332,95@purdue.edu,12@purdue.edu,4/1/15 0:38
1333,0@purdue.edu,95@purdue.edu,4/1/15 14:09
1334,95@purdue.edu,128@purdue.edu,4/1/15 15:47
1335,0@purdue.edu,127@purdue.edu,4/1/15 16:24
1336,127@purdue.edu,107@purdue.edu,4/1/15 16:56
1337,107@purdue.edu,165@purdue.edu,4/1/15 19:00
1338,95@purdue.edu,95@purdue.edu,4/1/15 19:51
1339,95@purdue.edu,95@purdue.edu,4/1/15 20:43
1340,95@purdue.edu,95@purdue.edu,4/1/15 21:10
1341,95@purdue.edu,64@purdue.edu,4/1/15 21:24
1342,127@purdue.edu,95@purdue.edu,4/1/15 21:30
1343,64@purdue.edu,95@purdue.edu,4/1/15 21:34
1344,127@purdue.edu,148@purdue.edu,4/1/15 23:18
1345,64@purdue.edu,45@purdue.edu,4/2/15 8:48
1346,148@purdue.edu,89@purdue.edu,4/2/15 10:04
1347,165@purdue.edu,187@purdue.edu,4/2/15 10:05
1348,89@purdue.edu,187@purdue.edu,4/2/15 10:13
1349,165@purdue.edu,187@purdue.edu,4/2/15 10:21
1350,148@purdue.edu,33@purdue.edu,4/2/15 12:54
1351,64@purdue.edu,135@purdue.edu,4/2/15 14:31
1352,64@purdue.edu,64@purdue.edu,4/2/15 15:28
1353,0@purdue.edu,95@purdue.edu,4/2/15 17:12
1354,95@purdue.edu,208@purdue.edu,4/2/15 17:54
1355,33@purdue.edu,148@purdue.edu,4/2/15 17:54
1356,33@purdue.edu,148@purdue.edu,4/2/15 17:58
1357,89@purdue.edu,34@purdue.edu,4/2/15 20:41
1358,95@purdue.edu,110@purdue.edu,4/2/15 20:47
1359,95@purdue.edu,11@purdue.edu,4/3/15 2:25
1360,0@purdue.edu,95@purdue.edu,4/1/15 15:11
1361,0@purdue.edu,127@purdue.edu,4/1/15 17:10
1362,127@purdue.edu,208@purdue.edu,4/1/15 17:35
1363,127@purdue.edu,26@purdue.edu,4/1/15 17:44
1364,26@purdue.edu,108@purdue.edu,4/1/15 18:07
1365,26@purdue.edu,127@purdue.edu,4/1/15 18:24
1366,26@purdue.edu,165@purdue.edu,4/1/15 19:46
1367,165@purdue.edu,127@purdue.edu,4/1/15 20:54
1368,127@purdue.edu,133@purdue.edu,4/2/15 9:37
1369,133@purdue.edu,149@purdue.edu,4/2/15 10:05
1370,133@purdue.edu,148@purdue.edu,4/2/15 10:05
1371,148@purdue.edu,133@purdue.edu,4/2/15 10:10
1372,148@purdue.edu,133@purdue.edu,4/2/15 10:12
1373,149@purdue.edu,133@purdue.edu,4/2/15 10:15
1374,108@purdue.edu,211@purdue.edu,4/2/15 21:59
1375,95@purdue.edu,211@purdue.edu,4/2/15 22:04
1376,127@purdue.edu,211@purdue.edu,4/2/15 22:23
1377,127@purdue.edu,76@purdue.edu,4/2/15 22:56
1378,127@purdue.edu,211@purdue.edu,4/2/15 23:35
1379,95@purdue.edu,91@purdue.edu,4/3/15 1:04
1380,26@purdue.edu,222@purdue.edu,4/3/15 1:16
1381,0@purdue.edu,127@purdue.edu,4/3/15 14:26
1382,127@purdue.edu,213@purdue.edu,4/3/15 15:06
1383,213@purdue.edu,61@purdue.edu,4/3/15 15:12
1384,61@purdue.edu,96@purdue.edu,4/3/15 16:20
